"Genus","Interval","Interval_Top","Ex","Or","ExClass","OrClass","richness","occupancy","Single_occurrence","continents","endemic","MaxLat","MinLat","MinLatRel","MaxLatRel","LatRange","LatRangeRel","AbsLatRange","MeanAbsLat","MeanDepth","MaxDepth","MinDepth","DepthRange","Age","gcd","Order","Family","Pedicle.state","Median.Comm.Rich","Mean.Loc.Depth","MaxLatRange.ever","Prop.Cratonic","North.Hemisphere","Prop.North","PropTrunc","Num_Intervals","IH Spec. Richness","GH Spec. Richness","IH.Num.Inhabitable","GH.Num.Inhabitable","cooling.latrange","cooling.start.latrange","warming.latrange","warming.start.latrange","IH.MaxTemp","IH.MinTemp","IH.TempRange","GH.MaxTemp","GH.MinTemp","GH.TempRange"
"Amphiplecia",1,457,0,1,"survive","origination",1,1,1,1,1,35,31,-35,-31,0,4,4,33,4.5,5,4,1,0,10,"Billingsellida","Triplesiidae",-Inf,1,4.5,4,0,0,0,0,7,1,1,1,1,7,4,6,4,20.2125,20.2125,12.775,24.47916667,24.47916667,11.70833334
"Amphiplecia",10,446.3,0,0,"survive","holdover",2,2,0,2,0,31,1,-31,-1,30,30,30,16,4.5,5,4,1,10.7,3076.02026962924,"Billingsellida","Triplesiidae",-Inf,44.5,3.92,30,0,0,0,0,7,2,0,2,0,14,30,0,30,26.79166667,23.1375,8.55,30.79166667,26.7375,7.88333333
"Amphiplecia",11,446,0,0,"survive","holdover",2,2,0,2,0,31,1,-31,-1,30,30,30,16,4.5,5,4,1,11,3076.02026962924,"Billingsellida","Triplesiidae",-Inf,44.5,3.92,30,0,0,0,0,7,2,0,2,0,14,30,0,30,26.79166667,23.1375,8.55,30.79166667,26.7375,7.88333333
"Amphiplecia",12,445.6,1,0,"extinct","holdover",2,2,0,2,0,31,1,-31,-1,30,30,30,16,4.5,5,4,1,11.4,3076.02026962924,"Billingsellida","Triplesiidae",-Inf,46.5,3.88131313131313,30,0,0,0,0,7,2,0,2,0,14,30,0,30,26.79166667,23.1375,8.55,30.79166667,26.7375,7.88333333
"Amphiplecia",2,453,0,0,"survive","holdover",1,1,1,1,1,35,31,-35,-31,0,4,4,33,4.5,5,4,1,4,10,"Billingsellida","Triplesiidae",-Inf,3,4.33333333333333,4,0,0,0,0,7,1,1,1,1,7,4,6,4,20.2125,20.2125,12.775,24.47916667,24.47916667,11.70833334
"Amphiplecia",3,449,0,0,"survive","holdover",1,1,1,1,1,35,31,-35,-31,0,4,4,33,4.5,5,4,1,8,10,"Billingsellida","Triplesiidae",-Inf,16,3.875,4,0,0,0,1,7,1,1,1,1,7,4,6,4,20.2125,20.2125,12.775,24.47916667,24.47916667,11.70833334
"Amphiplecia",9,446.5,0,0,"survive","holdover",1,1,1,1,1,31,27,-31,-27,0,4,4,29,4.5,5,4,1,10.5,10,"Billingsellida","Triplesiidae",-Inf,59,4.00847457627119,4,0,0,0,0,7,1,0,1,0,9,4,0,4,23.1375,23.1375,8.55,26.7375,26.7375,7.88333333
"Anabaia",15,442.1,0,1,"survive","origination",1,1,1,1,1,60,56,-60,-56,0,4,4,58,3,4,2,2,0,10,"Rhynchonellida","Leptocoeliidae",-Inf,3,3.16666666666667,4,0,0,0,0,3,0,0,0,0,0,4,0,34,1.175,1.175,3.175,10.241666667,10.241666667,6.866666667
"Anabaia",16,440.5,0,0,"survive","holdover",1,1,1,1,1,60,56,-60,-56,0,4,4,58,3,4,2,2,1.60000000000002,10,"Rhynchonellida","Leptocoeliidae",-Inf,3,3.16666666666667,4,0,0,0,0,3,0,0,0,0,0,4,0,34,1.175,1.175,3.175,10.241666667,10.241666667,6.866666667
"Anabaia",17,439,1,0,"extinct","holdover",1,1,1,1,1,60,56,-60,-56,0,4,4,58,3,4,2,2,3.10000000000002,10,"Rhynchonellida","Leptocoeliidae",-Inf,3,3.16666666666667,4,0,0,0,1,3,0,0,0,0,0,4,0,34,1.175,1.175,3.175,10.241666667,10.241666667,6.866666667
"Anazyga",1,457,0,1,"survive","origination",8,2,0,1,1,25,10,-25,-10,15,15,15,19,3,4,2,2,0,1195.08541187079,"Atrypida","Anazygidae",-Inf,10,3.54830222687366,15,0.777777777777778,0,0,0.111111111111111,13,5,0,1,0,18,15,0,15,27.21666667,25.7625,5.24166667,31.08333333,28.5625,4.70833333
"Anazyga",10,446.3,0,0,"survive","holdover",2,2,0,2,0,17,13,-17,17,34,34,4,15,3,4,2,2,10.7,3065.45519918274,"Atrypida","Anazygidae",-Inf,13.5,3.34615384615385,4,0.5,1,0.5,0,13,0,0,0,0,0,4,0,6,27.25,27.25,1.6,29.98333333,29.98333333,2.06666666
"Anazyga",11,446,0,0,"survive","holdover",2,2,0,2,0,17,13,-17,17,34,34,4,15,3,4,2,2,11,3065.45519918274,"Atrypida","Anazygidae",-Inf,13.5,3.34615384615385,4,0.5,1,0.5,0.5,13,0,0,0,0,0,4,0,6,27.25,27.25,1.6,29.98333333,29.98333333,2.06666666
"Anazyga",12,445.6,0,0,"survive","holdover",1,1,1,1,1,17,13,13,17,0,4,4,15,3,4,2,2,11.4,10,"Atrypida","Anazygidae",-Inf,26,3.69230769230769,4,0,1,1,1,13,0,0,0,0,0,4,0,6,27.25,27.25,1.6,29.98333333,29.98333333,2.06666666
"Anazyga",17,439,1,0,"extinct","holdover",1,1,1,1,1,2,0,-2,2,0,4,2,0,3,4,2,2,18,10,"Atrypida","Anazygidae",-Inf,2,3,2,1,1,1,1,13,1,0,1,0,6,2,0,2,26.61666667,26.61666667,3.11666667,29.41666667,29.41666667,3.91666667
"Anazyga",2,453,0,0,"survive","holdover",7,4,0,2,0,23,9,-23,13,36,36,14,18,3,4,2,2,4,11531.823999561,"Atrypida","Anazygidae",-Inf,8.5,3.38645833333333,14,0.625,1,0.125,0.25,13,4,0,1,0,8,14,0,14,27.21666667,26.5,4.32083333,31.425,28.9,3.65416667
"Anazyga",3,449,0,0,"survive","holdover",7,5,0,2,0,39,3,-39,7,46,46,36,19,3,4,2,2,8,4241.75834203541,"Atrypida","Anazygidae",-Inf,6,3.49021955056438,36,0.428571428571429,1,0.142857142857143,1,13,4,1,2,1,25,36,24,36,27.21666667,14.5625,12.275,31.70833333,19.89583333,11.60833333
"Anazyga",4,448.5,0,0,"survive","holdover",2,2,0,2,0,18,13,-18,17,35,35,5,16,3,4,2,2,8.5,3581.83211904771,"Atrypida","Anazygidae",-Inf,16.5,3.56043956043956,5,0.5,1,0.5,0,13,0,0,0,0,0,5,0,7,27.25,27.21666667,2.11666667,29.98333333,29.61666667,2.11666667
"Anazyga",5,448,0,0,"survive","holdover",2,2,0,2,0,18,13,-18,17,35,35,5,16,3,4,2,2,9,3581.83211904771,"Atrypida","Anazygidae",-Inf,16.5,3.56043956043956,5,0.5,1,0.5,0,13,0,0,0,0,0,5,0,7,27.25,27.21666667,2.11666667,29.98333333,29.61666667,2.11666667
"Anazyga",6,447.5,0,0,"survive","holdover",2,2,0,2,0,18,13,-18,17,35,35,5,16,3,4,2,2,9.5,3581.83211904771,"Atrypida","Anazygidae",-Inf,16.5,3.56043956043956,5,0.5,1,0.5,0,13,0,0,0,0,0,5,0,7,27.25,27.21666667,2.11666667,29.98333333,29.61666667,2.11666667
"Anazyga",7,447.2,0,0,"survive","holdover",2,2,0,2,0,18,13,-18,17,35,35,5,16,3,4,2,2,9.80000000000001,3581.83211904771,"Atrypida","Anazygidae",-Inf,19.5,3.51923076923077,5,0.5,1,0.5,0,13,0,0,0,0,0,5,0,7,27.25,27.21666667,2.11666667,29.98333333,29.61666667,2.11666667
"Anazyga",8,446.8,0,0,"survive","holdover",2,3,0,2,0,24,13,-24,17,41,41,11,18,3,4,2,2,10.2,3581.83211904771,"Atrypida","Anazygidae",-Inf,25,3.34410256410256,11,0.333333333333333,1,0.333333333333333,0,13,1,0,1,0,12,11,0,13,27.25,26,4.65,29.98333333,28.66666667,4.11666667
"Anazyga",9,446.5,0,0,"survive","holdover",3,3,0,2,0,18,13,-18,17,35,35,5,15,3,4,2,2,10.5,3581.83211904771,"Atrypida","Anazygidae",-Inf,26,3.3525641025641,5,0.666666666666667,1,0.333333333333333,0,13,0,0,0,0,0,5,0,7,27.25,27.21666667,2.11666667,29.98333333,29.61666667,2.11666667
"Ancillotoechia",15,442.1,0,1,"survive","origination",1,1,1,1,1,60,56,-60,-56,0,4,4,58,4,5,3,2,0,10,"Rhynchonellida","Trigonirhynchiidae",-Inf,3,3.16666666666667,4,0,0,0,0,5,0,0,0,0,0,4,0,34,1.175,1.175,3.175,10.241666667,10.241666667,6.866666667
"Ancillotoechia",16,440.5,0,0,"survive","holdover",1,1,1,1,1,60,56,-60,-56,0,4,4,58,4,5,3,2,1.60000000000002,10,"Rhynchonellida","Trigonirhynchiidae",-Inf,3,3.16666666666667,4,0,0,0,0,5,0,0,0,0,0,4,0,34,1.175,1.175,3.175,10.241666667,10.241666667,6.866666667
"Ancillotoechia",17,439,0,0,"survive","holdover",1,1,1,1,1,60,56,-60,-56,0,4,4,58,4,5,3,2,3.10000000000002,10,"Rhynchonellida","Trigonirhynchiidae",-Inf,3,3.16666666666667,4,0,0,0,1,5,0,0,0,0,0,4,0,34,1.175,1.175,3.175,10.241666667,10.241666667,6.866666667
"Ancillotoechia",20,436,0,0,"survive","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,5,3,2,6.10000000000002,10,"Rhynchonellida","Trigonirhynchiidae",-Inf,46,3.65217391304348,4,0,0,0,0,5,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Ancillotoechia",23,428.2,1,0,"extinct","holdover",1,1,1,1,1,30,26,-30,-26,0,4,4,28,4,5,3,2,13.9,10,"Rhynchonellida","Trigonirhynchiidae",-Inf,13,3.84615384615385,4,1,0,0,0,5,1,0,1,0,9,4,0,4,23.64166667,23.64166667,7.26666667,27.10833333,27.10833333,6.73333333
"Ancistrorhyncha",1,457,0,1,"survive","origination",5,1,0,1,1,20,16,-20,-16,4,4,4,18,3,4,2,2,0,10,"Rhynchonellida","Ancistrorhynchidae",-Inf,6,3.25,4,0,0,0,0,2,0,0,0,0,0,4,0,4,27,27,3,29.13333333,29.13333333,2.46666666
"Ancistrorhyncha",2,453,1,0,"extinct","holdover",1,1,1,1,1,20,16,-20,-16,0,4,4,18,3,4,2,2,4,10,"Rhynchonellida","Ancistrorhynchidae",-Inf,1,3,4,0,0,0,1,2,0,0,0,0,0,4,0,4,27,27,3,29.13333333,29.13333333,2.46666666
"Anisopleurella",1,457,0,1,"survive","origination",8,8,0,5,0,48,3,-48,20,68,68,45,16,4.36363636363636,5,3,2,0,9410.4538182519,"Strophomenida","Sowerbyellidae",-Inf,29,3.99958447689104,45,0.272727272727273,1,0.454545454545455,0.272727272727273,16,3,1,1,1,26,48,63,48,27.18333333,9.566666667,11.466666667,31.76666667,15.56666667,9.86666667
"Anisopleurella",10,446.3,0,0,"survive","holdover",3,6,0,4,0,46,4,-46,8,54,54,42,33,4.5,5,4,1,10.7,8230.982206847,"Strophomenida","Sowerbyellidae",-Inf,37.5,4.08460068386055,42,0.125,1,0.125,0,16,3,3,3,2,33,42,51,42,26.96666667,10.2,23.270833333,31.76666667,16.2,20.3375
"Anisopleurella",11,446,0,0,"survive","holdover",3,6,0,4,0,46,4,-46,8,54,54,42,33,4.5,5,4,1,11,8230.982206847,"Strophomenida","Sowerbyellidae",-Inf,37,4.08336145972262,42,0.125,1,0.125,0,16,3,3,3,2,33,42,51,42,26.96666667,10.2,23.270833333,31.76666667,16.2,20.3375
"Anisopleurella",12,445.6,0,0,"survive","holdover",3,6,0,4,0,46,4,-46,8,54,54,42,33,4.5,5,4,1,11.4,8230.982206847,"Strophomenida","Sowerbyellidae",-Inf,37,4.07261383906121,42,0.125,1,0.125,0.375,16,3,3,3,2,33,42,51,42,26.96666667,10.2,23.270833333,31.76666667,16.2,20.3375
"Anisopleurella",13,444.6,0,0,"survive","holdover",2,2,0,2,0,8,3,-7,8,15,15,5,6,4.5,5,4,1,12.4,901.500255354071,"Strophomenida","Sowerbyellidae",-Inf,7.5,3.85416666666667,5,0.5,1,0.5,0,16,0,0,0,0,0,13,0,5,26.96666667,26.90833333,2.78333333,31.76666667,31.70833333,4.38333333
"Anisopleurella",14,443.7,0,0,"survive","holdover",2,4,0,3,0,57,3,-57,15,72,72,54,20,4.5,5,4,1,13.3,9485.60788907659,"Strophomenida","Sowerbyellidae",-Inf,10,3.78958333333333,54,0.5,1,0.5,1,16,0,0,0,0,0,54,0,87,27.25,1.5875,3.5875,31.76666667,11.454166667,7.691666667
"Anisopleurella",15,442.1,0,0,"survive","holdover",2,2,0,1,1,34,23,-34,-23,11,11,11,28,4.5,5,4,1,14.9,730.038397006118,"Strophomenida","Sowerbyellidae",-Inf,39.5,3.80357142857143,11,0,0,0,0,16,2,1,1,1,31,11,3,11,25.15416667,21.625,12.4,28.22083333,25.625,11.33333333
"Anisopleurella",17,439,1,0,"extinct","holdover",1,1,1,1,1,33,29,-33,-29,0,4,4,31,4.5,5,4,1,18,10,"Strophomenida","Sowerbyellidae",-Inf,40,3.8875,4,0,0,0,0,16,1,1,1,1,9,4,2,4,22.12916667,22.12916667,11.11666667,25.99583333,25.99583333,10.18333333
"Anisopleurella",2,453,0,0,"survive","holdover",3,5,0,4,0,47,1,-47,20,67,67,46,21,4.5,5,4,1,4,8100.14358459065,"Strophomenida","Sowerbyellidae",-Inf,24,4.15757894066718,46,0.285714285714286,1,0.428571428571429,0.142857142857143,16,3,3,2,1,22,46,55,46,27.08333333,9.883333333,12.775,31.76666667,15.88333333,11.70833334
"Anisopleurella",3,449,0,0,"survive","holdover",2,5,0,4,0,35,1,-35,20,55,55,34,18,4.5,5,4,1,8,7870.40796964747,"Strophomenida","Sowerbyellidae",-Inf,34.5,4.13240307679514,34,0.2,1,0.3,0.9,16,2,1,3,1,23,35,14,35,27.25,20.2125,12.775,31.70833333,24.47916667,11.70833334
"Anisopleurella",4,448.5,0,0,"survive","holdover",1,3,0,2,0,15,4,-11,15,26,26,11,9,4.5,5,4,1,8.5,1546.42695240734,"Strophomenida","Sowerbyellidae",-Inf,5,4.28194444444444,11,0.666666666666667,1,0.666666666666667,0,16,0,0,0,0,0,12,0,15,27.25,27.11666667,2.91666667,31.76666667,31.70833333,3.83333334
"Anisopleurella",5,448,0,0,"survive","holdover",2,5,0,3,0,22,4,-22,15,37,37,18,12,4.5,5,4,1,9,7080.65120403931,"Strophomenida","Sowerbyellidae",-Inf,14.5,4.25796996124031,18,0.5,1,0.5,0,16,1,0,1,0,5,18,0,18,27.25,26.5,3.625,31.76666667,28.9,3.83333334
"Anisopleurella",6,447.5,0,0,"survive","holdover",3,7,0,4,0,42,4,-42,15,57,57,38,21,4.5,5,4,1,9.5,7080.65120403931,"Strophomenida","Sowerbyellidae",-Inf,36,4.16527777777778,38,0.333333333333333,1,0.333333333333333,0,16,3,2,2,1,24,38,19,38,27.25,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Anisopleurella",7,447.2,0,0,"survive","holdover",3,5,0,3,0,42,4,-42,8,50,50,38,25,4.5,5,4,1,9.80000000000001,7147.43345517142,"Strophomenida","Sowerbyellidae",-Inf,44,4.08380681818182,38,0.2,1,0.2,0,16,3,2,2,1,26,38,19,38,26.96666667,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Anisopleurella",8,446.8,0,0,"survive","holdover",3,5,0,3,0,42,4,-42,8,50,50,38,25,4.5,5,4,1,10.2,7147.43345517142,"Strophomenida","Sowerbyellidae",-Inf,44,4.08435828877005,38,0.2,1,0.2,0,16,3,2,2,1,26,38,19,38,26.96666667,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Anisopleurella",9,446.5,0,0,"survive","holdover",3,6,0,4,0,42,4,-42,8,50,50,38,26,4.5,5,4,1,10.5,7147.43345517142,"Strophomenida","Sowerbyellidae",-Inf,44,4.07479044025654,38,0.166666666666667,1,0.166666666666667,0,16,3,2,3,1,26,38,41,38,26.96666667,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Anispleurella",13,444.6,0,1,"survive","origination",1,1,1,1,1,44,40,-44,-40,0,4,4,42,4.5,5,4,1,0,10,"Strophomenida","Sowerbyellidae",-Inf,1,4.5,4,0,0,0,0,3,1,1,1,1,1,4,22,4,10.833333333,10.833333333,9.866666666,16.83333333,16.83333333,9.86666666
"Anispleurella",14,443.7,0,0,"survive","holdover",1,1,1,1,1,44,40,-44,-40,0,4,4,42,4.5,5,4,1,0.900000000000034,10,"Strophomenida","Sowerbyellidae",-Inf,1,4.5,4,0,0,0,1,3,1,1,1,1,1,4,22,4,10.833333333,10.833333333,9.866666666,16.83333333,16.83333333,9.86666666
"Anispleurella",15,442.1,1,0,"extinct","holdover",1,1,1,1,1,34,30,-34,-30,0,4,4,32,4.5,5,4,1,2.5,10,"Strophomenida","Sowerbyellidae",-Inf,10,3.95,4,0,0,0,0,3,1,1,1,1,9,4,3,4,21.625,21.625,12.4,25.625,25.625,11.33333333
"Anoptambonites",1,457,0,1,"survive","origination",10,9,0,7,0,35,2,-31,35,66,66,33,14,3.92857142857143,5,3,2,0,11306.085357795,"Orthida","Hesperomenidae",-Inf,20.5,3.84053833128292,33,0.214285714285714,1,0.571428571428571,0.285714285714286,12,3,2,3,2,30,35,14,35,27.21666667,20.2125,12.775,31.76666667,24.47916667,11.70833334
"Anoptambonites",10,446.3,0,0,"survive","holdover",7,10,0,7,0,42,1,-42,24,66,66,41,22,4,5,3,2,10.7,9009.70328569815,"Orthida","Hesperomenidae",-Inf,25.5,3.97088089101247,41,0.25,1,0.5,0,12,7,4,4,2,29,41,41,41,27.25,10.991666667,11.11666667,31.76666667,16.99166667,10.18333333
"Anoptambonites",11,446,0,0,"survive","holdover",7,10,0,7,0,42,1,-42,24,66,66,41,22,4,5,3,2,11,9009.70328569815,"Orthida","Hesperomenidae",-Inf,25.5,3.97088089101247,41,0.25,1,0.5,0,12,7,4,4,2,29,41,41,41,27.25,10.991666667,11.11666667,31.76666667,16.99166667,10.18333333
"Anoptambonites",12,445.6,1,0,"extinct","holdover",7,10,0,7,0,42,1,-42,24,66,66,41,22,4,5,3,2,11.4,9009.70328569815,"Orthida","Hesperomenidae",-Inf,26.5,3.96443307956466,41,0.25,1,0.5,0.416666666666667,12,7,4,4,2,29,41,41,41,27.25,10.991666667,11.11666667,31.76666667,16.99166667,10.18333333
"Anoptambonites",2,453,0,0,"survive","holdover",7,8,0,7,0,35,1,-31,35,66,66,34,14,4,5,3,2,4,10710.2584193341,"Orthida","Hesperomenidae",-Inf,25,3.8654346353108,34,0.111111111111111,1,0.444444444444444,0,12,3,1,3,1,19,34,8,34,27.21666667,20.2125,12.775,31.76666667,24.47916667,11.70833334
"Anoptambonites",3,449,0,0,"survive","holdover",7,8,0,7,0,35,3,-22,35,57,57,32,14,4,5,3,2,8,10701.7412181202,"Orthida","Hesperomenidae",-Inf,24,3.81988321376479,32,0.1,1,0.4,0.8,12,2,1,2,1,21,32,6,32,27.21666667,20.2125,12.775,31.76666667,24.47916667,11.70833334
"Anoptambonites",4,448.5,0,0,"survive","holdover",4,11,0,7,0,24,0,-22,24,46,46,24,13,4,5,3,2,8.5,9800.61002730332,"Orthida","Hesperomenidae",-Inf,14,4.04036509036509,24,0.111111111111111,1,0.666666666666667,0,12,3,0,4,0,12,24,0,24,27.25,26,4.65,31.76666667,28.66666667,4.68333334
"Anoptambonites",5,448,0,0,"survive","holdover",4,12,0,8,0,36,0,-36,24,60,60,36,15,4,5,3,2,9,9800.61002730332,"Orthida","Hesperomenidae",-Inf,9,4.06445704201518,36,0.1,1,0.6,0,12,3,1,5,1,26,36,22,36,27.25,18.8,13.15,31.76666667,23.33333333,12.08333333
"Anoptambonites",6,447.5,0,0,"survive","holdover",6,15,0,9,0,42,0,-42,24,66,66,42,18,4,5,3,2,9.5,11012.5103396085,"Orthida","Hesperomenidae",-Inf,21,4.05473077684616,42,0.0769230769230769,1,0.538461538461538,0,12,5,3,6,2,29,42,48,42,27.25,10.991666667,13.15,31.76666667,16.99166667,12.08333333
"Anoptambonites",7,447.2,0,0,"survive","holdover",4,10,0,6,0,42,4,-42,24,66,66,38,23,4,5,3,2,9.80000000000001,11047.530640032,"Orthida","Hesperomenidae",-Inf,32,4.072901543072,38,0.0909090909090909,1,0.545454545454545,0.0909090909090909,12,4,3,4,3,29,42,48,42,27.25,10.991666667,13.15,31.76666667,16.99166667,12.08333333
"Anoptambonites",8,446.8,0,0,"survive","holdover",4,8,0,5,0,42,4,-42,24,66,66,38,22,4,5,3,2,10.2,9009.70328569815,"Orthida","Hesperomenidae",-Inf,37,4.07373874285639,38,0.111111111111111,1,0.555555555555556,0,12,4,3,3,2,29,42,48,42,27.25,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Anoptambonites",9,446.5,0,0,"survive","holdover",5,9,0,6,0,42,4,-42,24,66,66,38,23,4,5,3,2,10.5,9009.70328569815,"Orthida","Hesperomenidae",-Inf,38,4.06905998833965,38,0.1,1,0.5,0,12,5,3,4,2,29,42,48,42,27.25,10.991666667,9.591666667,31.76666667,16.99166667,9.59166667
"Anoptambontes",1,457,1,1,"extinct","origination",1,1,0,1,1,25,19,-25,-19,6,6,6,22,4,5,3,2,0,718.735022180988,"Strophomenida","Leptellinidae",-Inf,40.5,3.91468531468531,6,0,0,0,0,1,1,0,1,0,18,6,0,6,26.25,26.25,5.72916667,28.78333333,28.78333333,4.92916666
"Antirhynchonella",18,438,0,1,"survive","origination",1,2,0,2,0,14,7,-11,14,25,25,7,10,3.5,5,3,2,0,1553.30219472639,"Pentamerida","Pentameridae",-Inf,7,3.64583333333333,7,0,1,0.5,0,3,0,0,0,0,0,5,0,7,27.21666667,27.11666667,2.15833334,31.70833333,31.08333333,2.29166666
"Antirhynchonella",19,437,0,0,"survive","holdover",1,2,0,2,0,14,7,-11,14,25,25,7,10,3.5,5,3,2,1,1553.30219472639,"Pentamerida","Pentameridae",-Inf,6.5,3.625,7,0,1,0.5,0,3,0,0,0,0,0,5,0,7,27.21666667,27.11666667,2.15833334,31.70833333,31.08333333,2.29166666
"Antirhynchonella",20,436,1,0,"extinct","holdover",1,2,0,2,0,14,7,-11,14,25,25,7,10,3.5,5,3,2,2,1553.30219472639,"Pentamerida","Pentameridae",-Inf,6,3.675,7,0,1,0.5,0,3,0,0,0,0,0,5,0,7,27.21666667,27.11666667,2.15833334,31.70833333,31.08333333,2.29166666
"Apatomorpha",1,457,0,1,"survive","origination",2,3,0,2,0,22,9,-22,13,35,35,13,16,4.75,6,3,3,0,10675.1551423011,"Strophomenida","Leptellinidae",-Inf,61,3.59034863945578,13,0.5,1,0.5,0,2,1,0,1,0,5,13,0,13,27.18333333,26.5,3.625,31.425,28.9,3.09166667
"Apatomorpha",2,453,1,0,"extinct","holdover",2,2,0,2,0,23,1,-23,-1,22,22,22,12,4,5,3,2,4,6151.26101544058,"Strophomenida","Leptellinidae",-Inf,28.5,3.91208439897698,22,0,0,0,0,2,2,0,2,0,8,22,0,22,26.79166667,26.25,4.07083333,30.79166667,28.78333333,4.68333334
"Apheathyris",3,449,1,1,"extinct","origination",1,1,1,1,1,13,9,-13,-9,0,4,4,11,4,4,4,0,0,10,"Athyridida","Athyrididina",-Inf,1,4,4,0,0,0,1,1,0,0,0,0,0,4,0,4,27.18333333,27.18333333,1.80833333,31.425,31.425,2.34166667
"Apopentamerus",18,438,0,1,"survive","origination",1,1,1,1,1,24,20,-24,-20,0,4,4,22,2.5,3,2,1,0,10,"Pentamerida","Pentameridae",-Inf,1,2.5,4,0,0,0,0,6,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Apopentamerus",19,437,0,0,"survive","holdover",2,2,0,2,0,24,2,-24,8,32,32,22,11,2.5,3,2,1,1,8691.30171444133,"Pentamerida","Pentameridae",-Inf,1,2.58333333333333,22,0.666666666666667,1,0.666666666666667,0,6,1,0,1,0,12,22,0,22,26.96666667,26,4.65,31.76666667,28.66666667,5.05
"Apopentamerus",20,436,0,0,"survive","holdover",2,2,0,2,0,24,2,-24,8,32,32,22,9,2.5,3,2,1,2,8691.30171444133,"Pentamerida","Pentameridae",-Inf,3.5,2.70833333333333,22,0.75,1,0.75,0.25,6,1,0,1,0,12,22,0,22,26.96666667,26,4.65,31.76666667,28.66666667,5.05
"Apopentamerus",21,433.4,0,0,"survive","holdover",1,2,0,1,1,24,7,-24,-7,17,17,17,16,2.5,3,2,1,4.60000000000002,1947.45336808708,"Pentamerida","Pentameridae",-Inf,1,2.5,17,0,0,0,0.5,6,1,1,1,1,12,15,2,8,27.11666667,27.11666667,5.76666667,31.70833333,31.70833333,7.15833333
"Apopentamerus",22,430.8,0,0,"survive","holdover",2,2,0,2,0,11,3,-11,7,18,18,8,7,2.5,3,2,1,7.19999999999999,9965.23238448134,"Pentamerida","Pentameridae",-Inf,1,2.5,8,0.5,1,0.5,0,6,0,0,0,0,0,8,0,8,27.11666667,26.90833333,2.78333333,31.70833333,31.70833333,4.38333333
"Apopentamerus",23,428.2,1,0,"extinct","holdover",2,2,0,2,0,11,3,-11,7,18,18,8,7,2.5,3,2,1,9.80000000000001,9965.23238448134,"Pentamerida","Pentameridae",-Inf,1,2.5,8,0.5,1,0.5,0,6,0,0,0,0,0,8,0,8,27.11666667,26.90833333,2.78333333,31.70833333,31.70833333,4.38333333
"Appolonorthis",1,457,1,1,"extinct","origination",1,1,1,1,1,88,84,-88,-84,0,4,4,86,4,4,4,0,0,10,"Orthida","Plectorthidae",-Inf,4,3.875,4,0,0,0,0,1,0,0,0,0,0,4,0,20,-0.075,-0.075,1.925,3.575,3.575,4.233333333
"Archaeorthis",1,457,0,1,"survive","origination",1,1,1,1,1,13,9,-13,-9,0,4,4,11,3.5,5,2,3,0,10,"Orthida","Nanorthidae",-Inf,58,3.68103448275862,4,0,0,0,0,3,0,0,0,0,0,4,0,4,27.18333333,27.18333333,1.80833333,31.425,31.425,2.34166667
"Archaeorthis",2,453,0,0,"survive","holdover",1,1,1,1,1,16,12,-16,-12,0,4,4,14,3.5,5,2,3,4,10,"Orthida","Nanorthidae",-Inf,25,3.6,4,0,0,0,0,3,0,0,0,0,0,4,0,2,27.21666667,27.21666667,1.16666667,30.35,30.35,2.01666667
"Archaeorthis",3,449,1,0,"extinct","holdover",1,1,1,1,1,16,12,-16,-12,0,4,4,14,3.5,5,2,3,8,10,"Orthida","Nanorthidae",-Inf,26,3.46153846153846,4,0,0,0,1,3,0,0,0,0,0,4,0,2,27.21666667,27.21666667,1.16666667,30.35,30.35,2.01666667
"Archeochonetes",10,446.3,0,1,"survive","origination",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,4,4,0,0,10,"Productida","Strophochonetidae",-Inf,17,3.58823529411765,4,0,0,0,0,5,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Archeochonetes",11,446,0,0,"survive","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,4,4,0,0.300000000000011,10,"Productida","Strophochonetidae",-Inf,17,3.55882352941176,4,0,0,0,0,5,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
"Archeochonetes",12,445.6,0,0,"survive","holdover",1,1,1,1,1,24,20,-24,-20,0,4,4,22,4,4,4,0,0.699999999999989,10,"Productida","Strophochonetidae",-Inf,16,3.4375,4,0,0,0,0,5,1,0,1,0,12,4,0,4,26,26,4.65,28.66666667,28.66666667,4.11666667
